"record_id","species","order_raw","order_cn","province_cn","province_en_raw","year","iucn_raw","discover_cause_raw","discovery_method_raw","longitude","latitude","order","province","iucn","discover_reason","discovery_method"
743,"Passer hispaniolensis","PASSERIFORMES","雀形目","内蒙古自治区","Inner Mongolia",2015,"LC","分布变化","观察拍摄",107.8,38.4,"Passeriformes","Inner Mongolia","LC","Range shift or distribution change","Direct observation / photography"
909,"Otocichla mupinensis","PASSERIFORMES","雀形目","江西省","Jiangxi",2015,"LC","分布变化","红外相机拍摄",114.566666666667,32.3166666666667,"Passeriformes","Jiangxi","LC","Range shift or distribution change","Camera trapping / imaging"
523,"Acanthis flammea","PASSERIFORMES","雀形目","青海省","Qinghai",2015,"LC","分布变化","观察拍摄",101.316666666667,34.15,"Passeriformes","Qinghai","LC","Range shift or distribution change","Direct observation / photography"
490,"Dicrurus hottentottus","PASSERIFORMES","雀形目","青海省","Qinghai",2015,"LC","分布变化","观察拍摄",100.811286111111,36.6323805555556,"Passeriformes","Qinghai","LC","Range shift or distribution change","Direct observation / photography"
844,"Remiz consobrinus","PASSERIFORMES","雀形目","陕西省","Shaanxi",2015,"LC","分布变化","观察拍摄",109.437777777778,34.7969444444444,"Passeriformes","Shaanxi","LC","Range shift or distribution change","Direct observation / photography"
526,"Bucanetes mongolicus","PASSERIFORMES","雀形目","四川省","Sichuan",2015,"LC","分布变化","观察拍摄",102.754444444444,30.055,"Passeriformes","Sichuan","LC","Range shift or distribution change","Direct observation / photography"
528,"Callacanthis burtoni","PASSERIFORMES","雀形目","西藏自治区","Tibet",2015,"LC","分布变化","观察拍摄",85.9666666666667,27.9333333333333,"Passeriformes","Tibet","LC","Range shift or distribution change","Direct observation / photography"
487,"Dicrurus annectens","PASSERIFORMES","雀形目","西藏自治区","Tibet",2015,"LC","分布变化（游荡）","发现尸体、制成标本",94.8465777777778,30.3509833333333,"Passeriformes","Tibet","LC","Range shift or distribution change","Specimen or carcass collection"
899,"Stachyris humei","PASSERIFORMES","雀形目","西藏自治区","Tibet",2015,"NT","调查扩大","观察拍摄",95.4736111111111,29.5958333333333,"Passeriformes","Tibet","NT","Survey gap or under-sampling","Direct observation / photography"
741,"Passer domesticus","PASSERIFORMES","雀形目","云南省","Yunnan",2015,"LC","分布变化","观察拍摄",100.98,22.79,"Passeriformes","Yunnan","LC","Range shift or distribution change","Direct observation / photography"
999,"Plegadis falcinellus","PELECANIFORMES","鹈形目","河南省","Henan",2015,"LC","缺乏调查","观察拍摄",114.330555555556,31.95,"Pelecaniformes","Henan","LC","Survey gap or under-sampling","Direct observation / photography"
985,"Ixobrychus eurhythmus","PELECANIFORMES","鹈形目","陕西省","Shaanxi",2015,"LC","分布变化","发现尸体、制成标本",108.733333333333,34.4166666666667,"Pelecaniformes","Shaanxi","LC","Range shift or distribution change","Specimen or carcass collection"
972,"Egretta garzetta","PELECANIFORMES","鹈形目","西藏自治区","Tibet",2015,"LC","分布变化","观察拍摄",97.8166666666667,30.1666666666667,"Pelecaniformes","Tibet","LC","Range shift or distribution change","Direct observation / photography"
1024,"Dendrocopos hyperythrus","PICIFORMES","啄木鸟目","青海省","Qinghai",2015,"LC","缺乏调查","观察拍摄",101.033333333333,32.6833333333333,"Piciformes","Qinghai","LC","Survey gap or under-sampling","Direct observation / photography"
1056,"Otus semitorques","STRIGIFORMES","鸮形目","浙江省","Zhejiang",2015,"LC","分布变化","观察拍摄，网捕",119.118808333333,30.3010138888889,"Strigiformes","Zhejiang","LC","Range shift or distribution change","Capture or mist-netting"
40,"Elanus caeruleus","ACCIPITRIFORMES","鹰形目","陕西省","Shaanxi",2016,"LC","分布变化","观察拍摄",109.057777777778,34.4394444444444,"Accipitriformes","Shaanxi","LC","Range shift or distribution change","Direct observation / photography"
41,"Elanus caeruleus","ACCIPITRIFORMES","鹰形目","四川省","Sichuan",2016,"LC","分布变化","观察拍摄",101.890516666667,26.4744666666667,"Accipitriformes","Sichuan","LC","Range shift or distribution change","Direct observation / photography"
58,"Hieraaetus pennatus","ACCIPITRIFORMES","鹰形目","西藏自治区","Tibet",2016,"LC",NA,"观察拍摄",85.35,28.35,"Accipitriformes","Tibet","LC","Unclear","Direct observation / photography"
95,"Branta hutchinsii","ANSERIFORMES","雁形目","湖北省","Hubei",2016,"LC",NA,"观察拍摄",114.154166666667,30.7527777777778,"Anseriformes","Hubei","LC","Unclear","Direct observation / photography"
112,"Cygnus olor","ANSERIFORMES","雁形目","陕西省","Shaanxi",2016,"LC","分布变化","观察拍摄",107.663611111111,34.3052777777778,"Anseriformes","Shaanxi","LC","Range shift or distribution change","Direct observation / photography"
80,"Anser fabalis","ANSERIFORMES","雁形目","西藏自治区","Tibet",2016,"LC",NA,"观察拍摄",95.828945,29.2748983333333,"Anseriformes","Tibet","LC","Unclear","Direct observation / photography"
142,"Brachyramphus perdix","CHARADRIIFORMES","鸻形目","江苏省","Juangsu",2016,"NT",NA,"观察拍摄",119.616666666667,34.8666666666667,"Charadriiformes","Jiangsu","NT","Unclear","Direct observation / photography"
227,"Calidris acuminata","CHARADRIIFORMES","鸻形目","陕西省","Shaanxi",2016,"VU","分布变化","观察拍摄",109.39,34.7947222222222,"Charadriiformes","Shaanxi","VU","Range shift or distribution change","Direct observation / photography"
284,"Phalaropus lobatus","CHARADRIIFORMES","鸻形目","陕西省","Shaanxi",2016,"LC","分布变化","观察拍摄",109.39,34.7947222222222,"Charadriiformes","Shaanxi","LC","Range shift or distribution change","Direct observation / photography"
320,"Macropygia unchall","COLUMBIFORMES","鸽形目","浙江省","Zhejiang",2016,"LC",NA,"红外相机拍摄",119.18525,27.9053611111111,"Columbiformes","Zhejiang","LC","Unclear","Camera trapping / imaging"
348,"Cacomantis merulinus","CUCULIFORMES","鹃形目","陕西省","Shaanxi",2016,"LC",NA,"观察拍摄",107.49845,33.6450694444444,"Cuculiformes","Shaanxi","LC","Unclear","Direct observation / photography"
363,"Hierococcyx nisicolor","CUCULIFORMES","鹃形目","陕西省","Shaanxi",2016,"LC",NA,"观察拍摄",107.49845,33.6450694444444,"Cuculiformes","Shaanxi","LC","Unclear","Direct observation / photography"
362,"Eudynamys scolopaceus","CUCULIFORMES","鹃形目","西藏自治区","Tibet",2016,"LC",NA,"观察并拍摄, 听到过叫声",86.6,30.5333333333333,"Cuculiformes","Tibet","LC","Unclear","Acoustic detection"
950,"Pteruthius xanthochlorus","PASSERIFORMES","雀形目","安徽省","Anhui",2016,"LC",NA,"借助望远镜观察，拍摄到多张清晰照片",118.533333333333,29.5666666666667,"Passeriformes","Anhui","LC","Unclear","Direct observation / photography"
820,"Ixos mcclellandii","PASSERIFORMES","雀形目","甘肃省","Gansu",2016,"LC","分布变化","观察拍摄",105.565277777778,32.9405555555556,"Passeriformes","Gansu","LC","Range shift or distribution change","Direct observation / photography"
665,"Muscicapa ferruginea","PASSERIFORMES","雀形目","甘肃省","Gansu",2016,"LC","缺乏调查","数码相机拍摄",105.27,33.07,"Passeriformes","Gansu","LC","Survey gap or under-sampling","Camera trapping / imaging"
796,"Phylloscopus tephrocephalus","PASSERIFORMES","雀形目","甘肃省","Gansu",2016,"LC","分布变化","观察拍摄",105.410277777778,33.1425,"Passeriformes","Gansu","LC","Range shift or distribution change","Direct observation / photography"
477,"Prinia inornata","PASSERIFORMES","雀形目","甘肃省","Gansu",2016,"LC","缺乏调查","数码相机拍摄",105.27,33.07,"Passeriformes","Gansu","LC","Survey gap or under-sampling","Camera trapping / imaging"
472,"Prinia atrogularis","PASSERIFORMES","雀形目","贵州省","Guizhou",2016,"LC","分布变化","观察拍摄，网捕",108.341944444444,26.3475,"Passeriformes","Guizhou","LC","Range shift or distribution change","Capture or mist-netting"
925,"Turdus feae","PASSERIFORMES","雀形目","贵州省","Guizhou",2016,"VU",NA,"红外相机拍摄",107.15,28.2,"Passeriformes","Guizhou","VU","Unclear","Camera trapping / imaging"
635,"Ficedula erithacus","PASSERIFORMES","雀形目","河北省","Hebei",2016,"LC",NA,"观察拍摄",113.825833333333,38.7497222222222,"Passeriformes","Hebei","LC","Unclear","Direct observation / photography"
501,"Emberiza godlewskii","PASSERIFORMES","雀形目","黑龙江省","Heilongjiang",2016,"LC",NA,"环志点捕获",125.253333333333,49.0919444444444,"Passeriformes","Heilongjiang","LC","Unclear","Capture or mist-netting"
449,"Alcippe morrisonia","PASSERIFORMES","雀形目","河南省","Henan",2016,"NR","分布变化","观察拍摄，记录鸣声",111.816666666667,33.25,"Passeriformes","Henan","NA","Range shift or distribution change","Acoustic detection"
485,"Dicaeum ignipectus","PASSERIFORMES","雀形目","河南省","Henan",2016,"LC",NA,"观察拍摄",111.6425,33.7572222222222,"Passeriformes","Henan","LC","Unclear","Direct observation / photography"
786,"Phylloscopus ricketti","PASSERIFORMES","雀形目","河南省","Henan",2016,"LC","分布变化","观察拍摄",112.614808333333,34.8989444444444,"Passeriformes","Henan","LC","Range shift or distribution change","Direct observation / photography"
575,"Garrulax monileger","PASSERIFORMES","雀形目","湖北省","Hubei",2016,"LC",NA,"观察拍摄",110.483333333333,31.3166666666667,"Passeriformes","Hubei","LC","Unclear","Direct observation / photography"
721,"Lophophanes dichrous","PASSERIFORMES","雀形目","湖北省","Hubei",2016,"LC",NA,"观察拍摄",110.3,31.4833333333333,"Passeriformes","Hubei","LC","Unclear","Direct observation / photography"
518,"Emberiza yessoensis","PASSERIFORMES","雀形目","湖南省","Hunan",2016,"NT",NA,"记录鸣声",112.898333333333,28.3205555555556,"Passeriformes","Hunan","NT","Unclear","Acoustic detection"
798,"Phylloscopus tephrocephalus","PASSERIFORMES","雀形目","湖南省","Hunan",2016,"LC",NA,"观察拍摄，记录并对比鸣声",113.6275,25.9005555555556,"Passeriformes","Hunan","LC","Unclear","Acoustic detection"
473,"Prinia atrogularis","PASSERIFORMES","雀形目","湖南省","Hunan",2016,"LC",NA,"观察拍摄",113.6275,25.9005555555556,"Passeriformes","Hunan","LC","Unclear","Direct observation / photography"
940,"Zoothera dixoni","PASSERIFORMES","雀形目","湖南省","Hunan",2016,"LC","分布变化","红外相机拍摄",110.095730555556,29.779475,"Passeriformes","Hunan","LC","Range shift or distribution change","Camera trapping / imaging"
441,"Aegithalos fuliginosus","PASSERIFORMES","雀形目","山西省","Shanxi",2016,"LC",NA,"观察拍摄",111.75,35.2666666666667,"Passeriformes","Shanxi","LC","Unclear","Direct observation / photography"
888,"Curruca crassirostris","PASSERIFORMES","雀形目","西藏自治区","Tibet",2016,"LC","分布变化","观察拍摄",81.2092,30.2108,"Passeriformes","Tibet","LC","Range shift or distribution change","Direct observation / photography"
897,"Pomatorhinus schisticeps","PASSERIFORMES","雀形目","西藏自治区","Tibet",2016,"LC",NA,"观察拍摄",95.35,29.3333333333333,"Passeriformes","Tibet","LC","Unclear","Direct observation / photography"
522,"Psarisomus dalhousiae","PASSERIFORMES","雀形目","西藏自治区","Tibet",2016,"LC",NA,"观察拍摄",95.3203333333333,29.3361027777778,"Passeriformes","Tibet","LC","Unclear","Direct observation / photography"
531,"Carpodacus roborowskii","PASSERIFORMES","雀形目","新疆维吾尔自治区","Xinjiang",2016,"LC","分布变化，调查不足","观察拍摄",90.55,36.65,"Passeriformes","Xinjiang","LC","Mixed: range change + survey/technology","Direct observation / photography"
982,"Oroanassa magnifica","PELECANIFORMES","鹈形目","四川省","Sichuan",2016,"EN","分布变化","救助",105.760555555556,32.6611111111111,"Pelecaniformes","Sichuan","EN","Range shift or distribution change","Rescue or citizen report"
965,"Ardeola grayii","PELECANIFORMES","鹈形目","云南省","Yunnan",2016,"LC",NA,"观察拍摄",102.646519444444,25.013625,"Pelecaniformes","Yunnan","LC","Unclear","Direct observation / photography"
1007,"Phoenicopterus roseus","PHOENICOPTERIFORMES","红鹳目","北京市","Beijing",2016,"LC","分布变化","观察拍摄",116.630833333333,39.7069444444444,"Phoenicopteriformes","Beijing","LC","Range shift or distribution change","Direct observation / photography"
1010,"Phoenicopterus roseus","PHOENICOPTERIFORMES","红鹳目","宁夏回族自治区","Ningxia",2016,"LC","分布变化","观察拍摄",106.263888888889,36.0963888888889,"Phoenicopteriformes","Ningxia","LC","Range shift or distribution change","Direct observation / photography"
1012,"Phoenicopterus roseus","PHOENICOPTERIFORMES","红鹳目","山东省","Shandong",2016,"LC","分布变化","整理照片发现，观察拍摄",118.516666666667,35.4166666666667,"Phoenicopteriformes","Shandong","LC","Range shift or distribution change","Direct observation / photography"
1022,"Psilopogon faiostrictus","PICIFORMES","啄木鸟目","云南省","Yunnan",2016,"LC","分布变化","观察拍摄",103.688719444444,22.9394361111111,"Piciformes","Yunnan","LC","Range shift or distribution change","Direct observation / photography"
56,"Hieraaetus pennatus","ACCIPITRIFORMES","鹰形目","青海省","Qinghai",2017,"LC",NA,"观察拍摄",96.3666666666667,37.4333333333333,"Accipitriformes","Qinghai","LC","Unclear","Direct observation / photography"
88,"Branta bernicla","ANSERIFORMES","雁形目","安徽省","Anhui",2017,"LC",NA,"观察拍摄",117.090733333333,30.7539166666667,"Anseriformes","Anhui","LC","Unclear","Direct observation / photography"
130,"Netta rufina","ANSERIFORMES","雁形目","安徽省","Anhui",2017,"LC","分布变化","观察拍摄",117.933733333333,33.2236916666667,"Anseriformes","Anhui","LC","Range shift or distribution change","Direct observation / photography"
114,"Histrionicus histrionicus","ANSERIFORMES","雁形目","北京市","Beijing",2017,"LC",NA,"观察拍摄",116.402291666667,39.9750666666667,"Anseriformes","Beijing","LC","Unclear","Direct observation / photography"
109,"Cygnus cygnus","ANSERIFORMES","雁形目","广西壮族自治区","Guangxi",2017,"LC","分布变化","观察拍摄",108.156975,21.5811,"Anseriformes","Guangxi","LC","Range shift or distribution change","Direct observation / photography"
